actual,predicted,residuals,abs_error,datetime
0.3331113403122938,0.40131078742297505,-0.06819944711068127,0.06819944711068127,2021-09-11 01:00:00
0.0430509733803274,0.11769388329094121,-0.07464290991061381,0.07464290991061381,2021-09-11 02:00:00
-0.0080170488225347,0.06142406947273968,-0.06944111829527438,0.06944111829527438,2021-09-11 03:00:00
-0.0451369768554514,0.022704349319983858,-0.06784132617543526,0.06784132617543526,2021-09-11 04:00:00
-0.0995795379703964,-0.02890908558168051,-0.07067045238871589,0.07067045238871589,2021-09-11 05:00:00
-0.2695813093857969,-0.1839008787645859,-0.08568043062121097,0.08568043062121097,2021-09-11 06:00:00
-0.3238738909935384,-0.23475742866532245,-0.08911646232821596,0.08911646232821596,2021-09-11 07:00:00
-0.3088009505195661,-0.22370689629462728,-0.08509405422493879,0.08509405422493879,2021-09-11 08:00:00
-0.2713810634722415,-0.192386143821615,-0.0789949196506265,0.0789949196506265,2021-09-11 09:00:00
-0.2155136970388612,-0.14028147494867876,-0.07523222209018243,0.07523222209018243,2021-09-11 10:00:00
-0.1076034416057951,-0.04271553958346047,-0.06488790202233463,0.06488790202233463,2021-09-11 11:00:00
0.0869199792374115,0.13756761374220472,-0.05064763450479322,0.05064763450479322,2021-09-11 12:00:00
0.4045765754948602,0.43741297289839104,-0.03283639740353084,0.03283639740353084,2021-09-11 13:00:00
0.39242823541136,0.4272693722805692,-0.0348411368692092,0.0348411368692092,2021-09-11 14:00:00
0.3799799363134518,0.41698367591593505,-0.037003739602483265,0.037003739602483265,2021-09-11 15:00:00
0.3669317191867293,0.4031151922335421,-0.0361834730468128,0.0361834730468128,2021-09-11 16:00:00
0.3426350390197289,0.3805606517344072,-0.03792561271467826,0.03792561271467826,2021-09-11 17:00:00
0.2570717301600151,0.3123730804938632,-0.05530135033384809,0.05530135033384809,2021-09-11 18:00:00
0.235324701615478,0.2904294903099124,-0.05510478869443439,0.05510478869443439,2021-09-11 19:00:00
0.2350997323546726,0.28613735656064904,-0.051037624205976434,0.051037624205976434,2021-09-11 20:00:00
0.2236263000535885,0.27282484881061425,-0.049198548757025756,0.049198548757025756,2021-09-11 21:00:00
0.2108030521876722,0.25919019863884374,-0.04838714645117154,0.04838714645117154,2021-09-11 22:00:00
0.235324701615478,0.2770684382612429,-0.04174373664576489,0.04174373664576489,2021-09-11 23:00:00
0.2707948550691545,0.345011916187942,-0.07421706111878751,0.07421706111878751,2021-09-12 00:00:00
0.2566217916384044,0.3234065932482852,-0.06678480160988082,0.06678480160988082,2021-09-12 01:00:00
-0.0665840463855814,0.010099261354943379,-0.07668330774052477,0.07668330774052477,2021-09-12 02:00:00
-0.1918169349006755,-0.11195721767152184,-0.07985971722915366,0.07985971722915366,2021-09-12 03:00:00
-0.2108643323155463,-0.13663333286083668,-0.07423099945470962,0.07423099945470962,2021-09-12 04:00:00
-0.2706311659362232,-0.19460499928090952,-0.0760261666553137,0.0760261666553137,2021-09-12 05:00:00
-0.513672957359828,-0.416685559602289,-0.096987397757539,0.096987397757539,2021-09-12 06:00:00
-0.567290631185153,-0.4679201926527358,-0.09937043853241717,0.09937043853241717,2021-09-12 07:00:00
-0.5751645553133472,-0.47825487307632014,-0.09690968223702706,0.09690968223702706,2021-09-12 08:00:00
-0.568265497981977,-0.474698381323249,-0.09356711665872802,0.09356711665872802,2021-09-12 09:00:00
-0.4896012464536334,-0.40478230806099197,-0.08481893839264143,0.08481893839264143,2021-09-12 10:00:00
-0.3953391261761044,-0.31894766131373903,-0.07639146486236537,0.07639146486236537,2021-09-12 11:00:00
-0.1415737999874342,-0.0865993316918934,-0.054974468295540785,0.054974468295540785,2021-09-12 12:00:00
0.1919056342800054,0.2281742576759331,-0.03626862339592771,0.03626862339592771,2021-09-12 13:00:00
0.1718083803147084,0.21080839852326577,-0.03900001820855736,0.03900001820855736,2021-09-12 14:00:00
0.1850065769486344,0.22145860787290453,-0.03645203092427013,0.03645203092427013,2021-09-12 15:00:00
0.1556105935367084,0.19276118440001788,-0.03715059086330949,0.03715059086330949,2021-09-12 16:00:00
0.1355133395714114,0.1722369158489516,-0.03672357627754019,0.03672357627754019,2021-09-12 17:00:00
0.1774326118348474,0.20109698872913123,-0.02366437689428383,0.02366437689428383,2021-09-12 18:00:00
0.07919603461642,0.11537623893879112,-0.03618020432237112,0.03618020432237112,2021-09-12 19:00:00
