actual,predicted,residuals,abs_error,datetime,zone
1.282706590172556,1.3533521,-0.07064547968218027,0.07064547968218027,2024-01-08 14:00:00,Western India
1.267258700930575,1.3258927,-0.05863398591329716,0.05863398591329716,2024-01-08 15:00:00,Western India
1.263959151772093,1.3244636,-0.06050445410864436,0.06050445410864436,2024-01-08 16:00:00,Western India
1.2495611190805374,1.2870398,-0.03747863769436499,0.03747863769436499,2024-01-08 17:00:00,Western India
1.251960791195797,1.2981241,-0.04616328374011602,0.04616328374011602,2024-01-08 18:00:00,Western India
1.3569464462383911,1.426553,-0.06960656470216064,0.06960656470216064,2024-01-08 19:00:00,Western India
1.354021845847918,1.4066379,-0.05261606118028017,0.05261606118028017,2024-01-08 20:00:00,Western India
1.3458479627053166,1.40523,-0.059382082613286924,0.059382082613286924,2024-01-08 21:00:00,Western India
1.3455480036909089,1.4044845,-0.05893650673084405,0.05893650673084405,2024-01-08 22:00:00,Western India
1.3567964667311867,1.4244239,-0.0676274662979881,0.0676274662979881,2024-01-08 23:00:00,Western India
1.368569858046678,1.4279915,-0.05942165139088296,0.05942165139088296,2024-01-09 00:00:00,Western India
1.373144233016391,1.4315174,-0.0583731295782135,0.0583731295782135,2024-01-09 01:00:00,Western India
1.3763687924212704,1.4435675,-0.06719872199828525,0.06719872199828525,2024-01-09 02:00:00,Western India
1.3707445609011313,1.4265127,-0.05576815729955231,0.05576815729955231,2024-01-09 03:00:00,Western India
1.3729192637555856,1.426633,-0.05371373661825474,0.05371373661825474,2024-01-09 04:00:00,Western India
1.3670700629746404,1.4272414,-0.06017138161306712,0.06017138161306712,2024-01-09 05:00:00,Western India
1.2366628814610183,1.1765835,0.06007935294234157,0.06007935294234157,2024-01-09 06:00:00,Western India
1.0896079746477851,1.0363134,0.053294560074115704,0.053294560074115704,2024-01-09 07:00:00,Western India
1.0878082205613404,1.046928,0.04088017242749031,0.04088017242749031,2024-01-09 08:00:00,Western India
1.0827839070700167,1.0250058,0.057778089656686626,0.057778089656686626,2024-01-09 09:00:00,Western India
